endTime,artistName,trackName,msPlayed
2019-11-11 18:56,Quality Control,Double Trouble (Quavo feat. Meek Mill),176911
2019-11-11 19:00,Drake,Money In The Grave (Drake ft. Rick Ross),205426
2019-11-11 19:02,Gunna,Derek Fisher (feat. Lil Baby),93387
2019-11-11 19:05,Travis Scott,HIGHEST IN THE ROOM,175720
2019-11-11 19:05,NLE Choppa,Camelot,4312
2019-11-11 19:09,83 Babies,No Cap (feat. Rich The Kid),260874
2019-11-11 19:14,Ari Lennox,Whipped Cream,288531
2019-11-11 19:18,J. Cole,G.O.M.D.,244153
2019-11-11 19:21,Quality Control,Virgil,170935
2019-11-11 19:24,Quality Control,Big Rocks (Offset feat. Young Thug),144000
2019-11-11 19:24,Haiti Babii,Change Ya Life,21643
2019-11-11 19:27,J. Cole,MIDDLE CHILD,213593
2019-11-11 19:28,Megan Thee Stallion,Cash Shit (feat. DaBaby),991
2019-11-11 19:28,Saweetie,Tip Toes (feat. Quavo),2346
2019-11-11 19:28,Kash Doll,Ready Set (feat. Big Sean),864
2019-11-11 19:28,Kash Doll,Ready Set (feat. Big Sean),1386
2019-11-11 19:28,Ty Dolla $ign,Purple Emoji (feat. J. Cole),1013
2019-11-11 19:28,Young Nudy,Zone 6 (Remix) (feat. Future & 6LACK),704
2019-11-11 19:28,Gucci Mane,Backwards (feat. Meek Mill),2794
2019-11-11 19:28,Gucci Mane,Backwards (feat. Meek Mill),394
2019-11-11 19:28,Megan Thee Stallion,Big Ole Freak,778
2019-11-11 19:28,Smino,Z4L (with Bari & Jay2),40341
2019-11-11 19:28,Nipsey Hussle,Racks in the Middle (feat. Roddy Ricch and Hit-Boy),981
2019-11-11 19:28,Meek Mill,24/7 (feat. Ella Mai),1365
2019-11-11 19:28,GoldLink,Days Like This (feat. Khalid),277
2019-11-11 19:28,Mustard,Perfect Ten (feat. Nipsey Hussle),725
2019-11-11 19:29,YG,"Go Loko (feat. Tyga, Jon Z)",1184
2019-11-11 19:29,Tory Lanez,Broke Leg (with Quavo & Tyga),0
2019-11-11 19:29,Young Thug,Hot (feat. Gunna),981
2019-11-11 20:00,Young Thug,Hot (feat. Gunna),193026
2019-11-11 20:05,Juicy J,Three Point Stance (feat. City Girls & Megan Thee Stallion),8458
2019-11-11 20:05,Gucci Mane,Big Boy Diamonds (feat. Kodak Black & London on Da Track),293453
2019-11-11 20:05,Tory Lanez,Broke Leg (with Quavo & Tyga),3218
2019-11-11 20:07,Lil Baby,Out The Mud,117066
2019-11-11 20:07,Jay Rock,Tap Out (feat. Jeremih),0
2019-11-11 20:07,Don Toliver,No Idea,256
2019-11-11 20:07,Nipsey Hussle,Double Up (feat. Belly and Dom Kennedy),3797
2019-11-11 20:07,Mustard,Pure Water (with Migos),810
2019-11-11 20:07,Blac Youngsta,Cut Up,800
2019-11-11 20:07,Saweetie,My Type (feat. City Girls & Jhené Aiko) - Remix,469
2019-11-11 20:07,Big Sean,Single Again,1248
2019-11-11 20:07,NAV,Tap (feat. Meek Mill),906
2019-11-11 20:07,Young Thug,Chanel (Go Get It) [feat. Gunna & Lil Baby],245
2019-11-11 20:10,Ari Lennox,Shea Butter Baby (with J. Cole),211610
2019-11-11 20:11,Ty Dolla $ign,Hottest in the City,714
2019-11-11 20:11,Maxo Kream,She Live (feat. Megan Thee Stallion),800
2019-11-11 20:11,Summer Walker,Girls Need Love (with Drake) - Remix,767
2019-11-11 20:11,Moneybagg Yo,All Dat (with Megan Thee Stallion),0
2019-11-11 20:11,GoldLink,Got Friends,0
2019-11-11 20:11,Tory Lanez,Freaky,928
2019-11-11 20:11,Rick Ross,Gold Roses (feat. Drake),15004
2019-11-11 20:11,Offset,Clout (feat. Cardi B),778
2019-11-11 20:11,Cordae,RNP (feat. Anderson .Paak),63
2019-11-11 20:11,Roddy Ricch,Die Young,1685
2019-11-11 20:11,Chance the Rapper,Handsome,0
2019-11-11 20:11,Quality Control,Baby (Lil Baby feat. DaBaby),3306
2019-11-11 20:11,Wale,On Chill (feat. Jeremih),7658
2019-11-11 20:11,YG,Stop Snitchin,0
2019-11-11 20:11,Young Thug,The London (feat. J. Cole & Travis Scott),768
2019-11-11 20:13,Gucci Mane,Blind (feat. A Boogie Wit da Hoodie),113536
2019-11-11 20:13,Jack Harlow,THRU THE NIGHT (feat. Bryson Tiller),1098
2019-11-11 20:45,Cousin Stizz,Perfect (feat. City Girls),44003
2019-11-11 20:53,Mustard,On GOD (with YG & Tyga feat. A$AP Ferg & A$AP Rocky),703
2019-11-11 20:53,Gunna,Speed It Up,2549
2019-11-11 20:53,EARTHGANG,Proud Of U (feat. Young Thug),1557
2019-11-11 20:53,Megan Thee Stallion,Big Ole Freak,110709
2019-11-11 20:53,PnB Rock,I Like Girls (feat. Lil Skies),597
2019-11-11 20:53,Quality Control,"Leave Em Alone (Layton Greene, Lil Baby feat. City Girls, PnB Rock)",3968
2019-11-11 21:01,DaBaby,Walker Texas Ranger,137525
2019-11-11 21:01,Roddy Ricch,Ricch Forever,1162
2019-11-11 21:01,Future,100 Shooters (feat. Meek Mill),17077
2019-11-11 21:02,E-40,Chase The Money,746
2019-11-11 21:02,Dreamville,Got Me (with Ari Lennox & Omen feat. Ty Dolla $ign & Dreezy),1194
2019-11-11 21:02,Big Sean,Overtime,1365
2019-11-11 21:02,A$AP Ferg,"Dreams, Fairytales, Fantasies (feat. Brent Faiyaz & Salaam Remi)",0
2019-11-11 21:02,Dreamville,Under The Sun (with J. Cole & Lute feat. DaBaby),0
2019-11-11 21:02,Saweetie,Tip Toes (feat. Quavo),1216
2019-11-11 21:02,Nipsey Hussle,Double Up (feat. Belly and Dom Kennedy),0
2019-11-11 21:02,Yella Beezy,Bacc at it Again,0
2019-11-11 21:02,Ty Dolla $ign,Purple Emoji (feat. J. Cole),725
2019-11-11 21:02,Young Nudy,Zone 6 (Remix) (feat. Future & 6LACK),863
2019-11-11 21:02,Pop Smoke,Welcome To The Party,1023
2019-11-11 21:02,Flipp Dinero,If I Tell You,0
2019-11-11 21:02,Megan Thee Stallion,Hot Girl Summer (feat. Nicki Minaj & Ty Dolla $ign),885
2019-11-11 21:02,Saweetie,My Type (feat. City Girls & Jhené Aiko) - Remix,800
2019-11-11 21:02,Chance the Rapper,GRoCERIES,44970
2019-11-11 21:02,DaBaby,21,1130
2019-11-11 21:02,Big Sean,Single Again,960
2019-11-11 21:02,Tory Lanez,Forever,0
2019-11-11 21:02,Young Thug,Bad Bad Bad (feat. Lil Baby),714
2019-11-11 21:02,YG,SLAY (feat. Quavo),0
2019-11-11 21:02,Melii,HML (feat. A Boogie Wit da Hoodie),394
2019-11-11 21:06,Trouble,Ain't My Fault,533
2019-11-11 21:06,Mustard,"Baguettes in the Face (feat. NAV, Playboi Carti & A Boogie Wit da Hoodie)",586
2019-11-11 21:06,Nipsey Hussle,Double Up (feat. Belly and Dom Kennedy),29394
2019-11-11 21:06,Flipp Dinero,If I Tell You,214563
2019-11-11 21:06,Young Thug,Hot (Remix) [feat. Gunna and Travis Scott],266
2019-11-11 21:06,Delly,Quarter Water,213
2019-11-11 21:06,DaBaby,Baby Sitter (feat. Offset),4160
2019-11-11 21:06,Pop Smoke,Dior,1440
2019-11-11 21:06,Lil Baby,Woah,1343
2019-11-11 21:06,Meek Mill,24/7 (feat. Ella Mai),1109
2019-11-11 21:12,Yella Beezy,"That's On Me (Remix) (feat. 2 Chainz, T.I., Rich The Kid, Jeezy, Boosie Badazz & Trapboy Freddy)",352977
2019-11-11 21:13,Beyoncé,Crazy In Love (feat. Jay-Z),55994
2019-11-11 21:18,Beyoncé,"Me, Myself and I",301133
2019-11-11 21:18,H.E.R.,Rather Be,14036
2019-11-11 21:22,A$AP Ferg,Jet Lag,203720
2019-11-11 21:25,Brent Faiyaz,Make Luv,193309
2019-11-11 21:30,Summer Walker,Drunk Dialing...LODT,52059
2019-11-11 21:46,Sonder,Care,7075
2019-11-11 22:11,Sonder,Care,157673
2019-11-11 22:16,J. Cole,January 28th,122207
2019-11-11 23:02,J. Cole,January 28th,1671
2019-11-11 23:12,The Joe Budden Podcast with Rory & Mal..,"Episode 280 | ""Pagans""",519546
2019-11-12 00:17,The Joe Budden Podcast with Rory & Mal..,"Episode 280 | ""Pagans""",1723529
2019-11-12 12:11,YoungBoy Never Broke Again,Make No Sense,14271
2019-11-12 12:11,DaBaby,VIBEZ,3434
2019-11-12 12:13,YoungBoy Never Broke Again,Make No Sense,148629
2019-11-12 12:13,Delly,Quarter Water,789
2019-11-12 12:13,Pop Smoke,Dior,9014
2019-11-12 12:13,Lil Baby,Woah,533
2019-11-12 12:14,Stunna 4 Vegas,UP THE SMOKE (with Offset),0
2019-11-12 12:14,Gucci Mane,Big Boy Diamonds (feat. Kodak Black & London on Da Track),11456
2019-11-12 12:19,Future,Thought It Was a Drought,265213
2019-11-12 12:21,Gucci Mane,Big Boy Diamonds (feat. Kodak Black & London on Da Track),151481
2019-11-12 12:24,Tyga,Hookah,155723
2019-11-12 12:24,H.E.R.,U,1834
2019-11-12 12:27,Kiana Ledé,EX - Remix,2026
2019-11-12 12:27,Meek Mill,Going Bad (feat. Drake),152938
2019-11-12 12:30,Gucci Mane,Lemonade,183829
2019-11-13 12:18,Destiny's Child,"No, No, No Pt. 2 (feat. Wyclef Jean)",181184
2019-11-13 12:23,Beyoncé,"SPIRIT - From Disney's ""The Lion King""",277030
2019-11-13 12:25,LL Cool J,Doin' It,145381
2019-11-13 12:27,Joe,I Wanna Know,103125
2019-11-13 12:27,Meghan Trainor,All About That Bass,1002
2019-11-13 13:17,En Vogue,Don't Let Go (Love),291880
2019-11-13 13:20,Aretha Franklin,(You Make Me Feel Like) A Natural Woman,159990
2019-11-13 13:20,Beyoncé,The Bzzzz Drumline - Interlude - Homecoming Live,5781
2019-11-13 13:22,Beyoncé,The Bzzzz Drumline - Interlude - Homecoming Live,101982
2019-11-13 14:21,The Read,Hymen Great 'Til They Gotta Be Great,2389682
2019-11-13 18:20,The Read,Hymen Great 'Til They Gotta Be Great,477241
2019-11-13 21:53,The Joe Budden Podcast with Rory & Mal..,"Episode 297 | ""The High 5""",6956245
2019-11-13 23:04,The Read,Hymen Great 'Til They Gotta Be Great,1988696
2019-11-14 01:30,The Read,Hymen Great 'Til They Gotta Be Great,976021
2019-11-14 04:06,Stylo G,Dumpling - Remix,79786
2019-11-14 12:13,The Joe Budden Podcast with Rory & Mal..,"Episode 297 | ""The High 5""",51946
2019-11-14 12:44,Bodega Boys,Ep 178: Goochi,0
2019-11-14 12:44,The Read,Hymen Great 'Til They Gotta Be Great,1810091
2019-11-14 14:38,Bodega Boys,Ep 178: Goochi,5346378
2019-11-14 14:44,Bodega Boys,Ep 178: Goochi,299776
2019-11-14 14:44,The Joe Budden Podcast with Rory & Mal..,"Episode 297 | ""The High 5""",2997
2019-11-14 14:44,Here's The Thing,Drake Got Booed + Why Timothy DeLaGhetto left Wild 'n Out,0
2019-11-14 19:28,Here's The Thing,What's the Best Type of French Fry,3609
2019-11-14 19:28,True Crime Obsessed,109: Wrinkles The Clown,149
2019-11-14 19:28,Here's The Thing,Drake Got Booed + Why Timothy DeLaGhetto left Wild 'n Out,6001214
2019-11-14 21:05,If I Were A Rapper,Ep. 11 Bad Boy for Life,2880
2019-11-14 21:05,True Crime Obsessed,109: Wrinkles The Clown,3391572
2019-11-14 21:08,Quality Control,Double Trouble (Quavo feat. Meek Mill),176911
2019-11-14 21:10,Gucci Mane,Big Boy Diamonds (feat. Kodak Black & London on Da Track),151481
2019-11-14 21:15,ScHoolboy Q,Man Of The Year,17259
2019-11-14 21:15,J. Cole,No Role Modelz,292986
2019-11-14 21:18,Kendrick Lamar,Backseat Freestyle,148640
2019-11-14 21:22,Gucci Mane,Last Time (feat. Travis Scott),248773
2019-11-14 21:24,Tay-K,The Race,140000
2019-11-14 21:25,Pusha T,Trouble On My Mind,15549
2019-11-14 21:25,Trippie Redd,!,7274
2019-11-14 21:25,Drake,The Motto,4960
2019-11-14 21:25,Lil Nas X,Panini - DaBaby Remix,917
2019-11-14 21:25,Young Thug,Bad Bad Bad (feat. Lil Baby),8576
2019-11-14 21:25,Maxo Kream,Change,543
2019-11-14 21:28,Gunna,Baby Birkin,181948
2019-11-14 21:29,J. Cole,Apparently,20890
2019-11-14 21:31,Lil Baby,Woah,26191
2019-11-14 21:31,DaBaby,VIBEZ,144935
2019-11-14 21:31,Joe Trufant,Lamb,800
2019-11-14 21:31,Roddy Ricch,Big Stepper,5823
2019-11-14 21:32,Future,Undefeated (feat. Lil Keed),885
2019-11-14 21:32,NLE Choppa,Shotta Flow (Feat. Blueface) [Remix],1311
2019-11-14 21:32,Ambjaay,Uno,650
2019-11-14 21:32,T.R.U.,Shoot It Out (feat. Worl & Hott LockedN),0
2019-11-14 21:32,DJ Drama,Nasty,0
2019-11-14 21:32,Hitmaka,"Thot Box (feat. Meek Mill, 2 Chainz, YBN Nahmir, A Boogie Wit da Hoodie & Tyga)",810
2019-11-14 21:32,Kash Doll,Ready Set (feat. Big Sean),831
2019-11-14 21:32,French Montana,Suicide Doors (feat. Gunna),778
2019-11-14 21:32,Stunna 4 Vegas,UP THE SMOKE (with Offset),1280
2019-11-14 21:32,Pop Smoke,Welcome To The Party (feat. Nicki MInaj) - Remix,821
2019-11-14 21:32,A$AP Rocky,Babushka Boi,576
2019-11-14 21:32,City Girls,JT First Day Out,768
2019-11-14 21:32,A$AP Ferg,WAM,650
2019-11-14 21:32,Rubi Rose,Hit Yo Dance (feat. Yella Beezy & NLE Choppa),714
2019-11-14 21:32,Chris Brown,No Guidance (feat. Drake),618
2019-11-14 21:32,DaniLeigh,Cravin (feat. G-Eazy),586
2019-11-14 21:32,Guapdad 4000,Stuck With It (feat. Tory Lanez),874
2019-11-14 21:32,Fabolous,Choosy (feat. Jeremih & Davido),864
2019-11-14 21:32,O.T. Genasis,When I Get It (feat. Young Thug),1216
2019-11-14 21:32,Quin Nfn,Poles,3669
2019-11-14 21:32,RJMrLA,Pretty Bitches (feat. G-Eazy & Bree Carter),991
2019-11-14 21:32,Gucci Mane,Big Booty (feat. Megan Thee Stallion),1898
2019-11-14 21:32,A$AP Ferg,Jet Lag,618
2019-11-14 21:36,Quality Control,"Pink Toes (Offset, DaBaby feat. Gunna)",217220
2019-11-14 21:39,Young M.A,BIG,225919
2019-11-14 21:39,Blac Youngsta,Cut Up (feat. Tory Lanez) - Remix,7497
2019-11-14 21:39,Baby Keem,Baby Keem,895
2019-11-14 21:39,Doja Cat,Juicy,693
2019-11-14 21:40,A Boogie Wit da Hoodie,Mood Swings,1162
2019-11-14 21:40,G-Eazy,I Wanna Rock (feat. Gunna),917
2019-11-14 21:40,Lil Tecca,Love Me,650
2019-11-14 21:40,Lil Tecca,Did It Again,640
2019-11-14 21:40,Wale,Routine (feat. Rick Ross & Meek Mill),74
2019-11-14 21:40,Young Dolph,Water on Water on Water,0
2019-11-14 21:40,Big Sean,Bezerk (feat. A$AP Ferg),650
2019-11-14 21:40,Internet Money,Somebody,768
2019-11-14 21:40,Young M.A,She Like I'm Like,746
2019-11-14 21:40,Kid Ink,Bats Fly (feat. Rory Fresco),640
2019-11-14 21:40,24kGoldn,VALENTINO,256
2019-11-14 21:40,DJ Scheme,How You Feel? (Freestyle) (feat. Lil Yachty & Ski Mask The Slump God),970
2019-11-14 21:40,DJ Scheme,How You Feel? (Freestyle) (feat. Lil Yachty & Ski Mask The Slump God),1557
2019-11-14 21:40,Chance the Rapper,Hot Shower,2197
2019-11-14 21:40,Dreamville,"Costa Rica (with Bas & JID feat. Guapdad 4000, Reese LAFLARE, Jace, Mez, Smokepurpp, Buddy & Ski Mask The Slump God)",832
2019-11-14 21:40,Trippie Redd,Mac 10,3285
2019-11-14 21:40,Trippie Redd,Mac 10,768
2019-11-14 21:40,YG,Go Loko,725
2019-11-14 21:44,Kid Ink,Bats Fly (feat. Rory Fresco),221818
2019-11-14 21:45,A Boogie Wit da Hoodie,Mood Swings,96529
2019-11-14 21:45,French Montana,Twisted (feat. Logic & A$AP Rocky),1055
2019-11-14 21:45,Bankroll Freddie,Drip Like Dis,2250
2019-11-14 21:45,Casanova,Woah (feat. Jeremih),778
2019-11-14 21:45,Tyga,MAMACITA,725
2019-11-14 21:45,DaBaby,BOP,863
2019-11-14 21:45,DaBaby,Suge,650
2019-11-14 21:45,DaBaby,Suge,938
2019-11-14 21:45,Polo G,Pop Out (feat. Lil Tjay),746
2019-11-14 21:45,Lil Tecca,Shots,0
2019-11-14 21:45,Juice WRLD,Bandit (with YoungBoy Never Broke Again),2570
2019-11-14 21:45,Juice WRLD,Bandit (with YoungBoy Never Broke Again),704
2019-11-14 21:45,Sueco the Child,fast (Remix) [feat. Offset & A Boogie Wit da Hoodie],810
2019-11-14 21:45,Mulatto,B*tch From Da Souf,746
2019-11-14 21:45,Yo Gotti,Pose (feat. Lil Uzi Vert),757
2019-11-14 21:45,BlocBoy JB,ChopBloc 2 (feat. NLE Choppa),223
2019-11-14 21:45,BlocBoy JB,ChopBloc 2 (feat. NLE Choppa),1290
2019-11-14 21:45,Russ,BEST ON EARTH (feat. BIA) - Bonus,1247
2019-11-14 21:45,Russ,BEST ON EARTH (feat. BIA) - Bonus,1333
2019-11-14 21:45,Post Malone,Enemies (feat. DaBaby),671
2019-11-14 21:46,PnB Rock,Fendi (feat. Nicki Minaj & Murda Beatz),650
2019-11-14 21:46,Quality Control,Intro,1034
2019-11-14 21:46,Young Thug,The London (feat. J. Cole & Travis Scott),565
2019-11-14 21:46,Lil Tecca,Ransom (with Juice WRLD) - Remix,554
2019-11-14 21:46,Lil Mosey,Stuck In A Dream (feat. Gunna),0
2019-11-14 21:46,Swae Lee,Won't Be Late (feat. Drake),768
2019-11-14 21:46,Fat Joe,YES,810
2019-11-14 21:46,NLE Choppa,Shotta Flow 3,0
2019-11-14 21:46,O.T. Genasis,Big Shot (feat. Mustard),3914
2019-11-14 21:46,Yo Gotti,Pose (feat. Megan Thee Stallion & Lil Uzi Vert),640
2019-11-14 21:48,Lil' Kim,Found You,31894
2019-11-14 21:48,Megan Thee Stallion,"Ride Or Die - From ""Queen & Slim: The Soundtrack""",123200
2019-11-14 21:48,Baby Keem,ORANGE SODA,885
2019-11-14 21:48,Roddy Ricch,Start Wit Me (feat. Gunna),672
2019-11-14 21:48,Dame D.O.L.L.A,Money Ball,3178
2019-11-14 21:51,YoungBoy Never Broke Again,Make No Sense,148629
2019-11-14 21:52,DaBaby,TOES (feat. Lil Baby & Moneybagg Yo),98208
2019-11-14 22:58,Mariah Carey,Silent Night,650
2019-11-14 22:58,Bodega Boys,Ep 172: Gorilla Diccks,613610
2019-11-14 23:07,Mariah Carey,Joy to the World - Live at The Cathedral of St. John The Divine,626
2019-11-14 23:07,Mariah Carey,Silent Night - Live at The Cathedral of St. John The Divine,0
2019-11-14 23:07,Mariah Carey,All I Want for Christmas Is You,1207
2019-11-14 23:07,Mariah Carey,"God Rest Ye Merry, Gentlemen",998
2019-11-14 23:07,Mariah Carey,Christmas (Baby Please Come Home),6500
2019-11-14 23:07,Mariah Carey,O Holy Night,504640
2019-11-14 23:07,Mariah Carey,Jesus Oh What a Wonderful Child,673
2019-11-14 23:10,Mariah Carey,Jesus Oh What a Wonderful Child,150233
2019-11-14 23:13,Mariah Carey,Silent Night,218964
2019-11-14 23:13,Mariah Carey,Jesus Oh What a Wonderful Child,743
2019-11-14 23:14,Mariah Carey,Silent Night - Live at The Cathedral of St. John The Divine,394
2019-11-14 23:17,The Temptations,Give Love On Christmas Day,152531
2019-11-14 23:20,The Temptations,Love Comes With Christmas,11285
2019-11-14 23:20,The Temptations,The Christmas Song,182927
2019-11-14 23:34,The Temptations,Christmas Everyday,62293
2019-11-14 23:36,The Temptations,Everything For Christmas,874
2019-11-14 23:39,Mariah Carey,All I Want for Christmas Is You,3392
2019-11-14 23:40,Destiny's Child,8 Days of Christmas,19477
2019-11-14 23:44,Kirk Franklin,The Night That Christ Was Born,272426
2019-11-14 23:48,Kirk Franklin,Silent Night,2282
2019-11-14 23:48,Kirk Franklin,Now Behold the Lamb,1429
2019-11-14 23:48,Kirk Franklin,There's No Christmas Without You,72396
2019-11-14 23:50,Kirk Franklin,Go Tell It On The Mountain,1514
2019-11-14 23:50,Mariah Carey,All I Want for Christmas Is You,1429
2019-11-14 23:55,Mariah Carey,Silent Night,1664
2019-11-14 23:56,Kirk Franklin,Jesus Is The Reason For The Season,41920
2019-11-15 00:13,Ariana Grande,Winter Things,3328
2019-11-15 00:13,Ariana Grande,Winter Things,3882
2019-11-15 00:13,Ariana Grande,Not Just On Christmas,1301
2019-11-15 00:13,Ariana Grande,Wit It This Christmas,32682
2019-11-15 00:13,Kirk Franklin,The Night That Christ Was Born,12202
2019-11-15 00:13,Ariana Grande,December,2389
2019-11-15 00:13,Ariana Grande,True Love,8640
2019-11-15 00:13,Ariana Grande,True Love,490
2019-11-15 00:14,Ariana Grande,Not Just On Christmas,5055
2019-11-15 00:14,Ariana Grande,Intro,7061
2019-11-15 00:14,Ariana Grande,December,8490
2019-11-15 00:15,Boyz II Men,Let It Snow,6506
2019-11-15 00:15,Ariana Grande,Wit It This Christmas,3882
2019-11-15 00:17,Boyz II Men,You're Not Alone,1408
2019-11-15 00:17,Boyz II Men,Why Christmas,2687
2019-11-15 00:17,Boyz II Men,A Joyous Song,960
2019-11-15 00:17,Boyz II Men,Silent Night,8682
2019-11-15 13:21,Bodega Boys,Ep 172: Gorilla Diccks,246272
2019-11-15 13:25,Noname,Don't Forget About Me,219028
2019-11-15 13:26,Mariah Carey,O Holy Night,61560
2019-11-15 14:52,Bodega Boys,Ep 172: Gorilla Diccks,4125143
2019-11-15 15:37,Bodega Boys,Ep 172: Gorilla Diccks,940466
2019-11-15 20:04,Bodega Boys,Ep 173: Premature Epodulation,5002906
2019-11-15 20:28,Bodega Boys,Ep 174: Undo,1456351
2019-11-15 20:33,Young Thug,Hot (Remix) [feat. Gunna and Travis Scott],279906
2019-11-15 20:35,Tory Lanez,Jerry Sprunger (with T-Pain),110868
2019-11-15 20:38,DaBaby,BOP,778
2019-11-15 20:38,Lil Mosey,Stuck In A Dream (feat. Gunna),0
2019-11-15 20:38,Flipp Dinero,How I Move (feat. Lil Baby),288
2019-11-15 20:38,Travis Scott,HIGHEST IN THE ROOM,175720
2019-11-15 20:38,Juice WRLD,Bandit (with YoungBoy Never Broke Again),895
2019-11-15 20:38,Roddy Ricch,Start Wit Me (feat. Gunna),970
2019-11-15 20:38,Lil Baby,Woah,11064
2019-11-15 20:38,NLE Choppa,Camelot,746
2019-11-15 20:38,DaBaby,VIBEZ,671
2019-11-15 20:41,YoungBoy Never Broke Again,Make No Sense,148629
2019-11-15 20:43,Tyla Yaweh,I Think I Luv Her (feat. YG),160742
2019-11-15 20:46,G-Eazy,I Wanna Rock (feat. Gunna),778
2019-11-15 20:46,Trouble,Ain't My Fault,928
2019-11-15 20:46,Tory Lanez,Yessirr,0
2019-11-15 20:46,Bankroll Freddie,Drip Like Dis,6623
2019-11-15 20:46,Stunna 4 Vegas,UP THE SMOKE (with Offset),831
2019-11-15 20:46,Baby Keem,ORANGE SODA,608
2019-11-15 20:46,24kGoldn,VALENTINO,821
2019-11-15 20:46,Lil Nas X,Panini - DaBaby Remix,746
2019-11-15 20:46,O.T. Genasis,Big Shot (feat. Mustard),917
2019-11-15 20:46,DaBaby,TOES (feat. Lil Baby & Moneybagg Yo),136366
2019-11-15 20:46,Yo Gotti,Pose (feat. Megan Thee Stallion & Lil Uzi Vert),4153
2019-11-15 20:46,Pardison Fontaine,Take It Down (feat. Offset),0
2019-11-15 20:46,Doja Cat,Juicy,789
2019-11-15 20:46,Young Thug,Bad Bad Bad (feat. Lil Baby),608
2019-11-15 20:46,Drake,Money In The Grave (Drake ft. Rick Ross),842
2019-11-15 20:48,Young Thug,The London (feat. J. Cole & Travis Scott),3296
2019-11-15 20:48,Lil Tecca,Ransom (with Juice WRLD) - Remix,682
2019-11-15 20:48,Tyga,MAMACITA,821
2019-11-15 20:48,Megan Thee Stallion,"Ride Or Die - From ""Queen & Slim: The Soundtrack""",109173
2019-11-15 20:48,Guapdad 4000,Stuck With It (feat. Tory Lanez),693
2019-11-15 20:48,Hitmaka,"Thot Box (Remix) [feat. Young MA, Dreezy, Mulatto, DreamDoll, Chinese Kitty]",1013
2019-11-15 20:48,Quin Nfn,Poles,2400
2019-11-15 20:48,Post Malone,Enemies (feat. DaBaby),1034
2019-11-15 20:48,Roddy Ricch,Big Stepper,2400
2019-11-15 20:49,Chris Brown,No Guidance (feat. Drake),20735
2019-11-15 20:49,Future,Last Name (feat. Lil Durk),13120
2019-11-15 20:52,Travis Scott,HIGHEST IN THE ROOM,175720
2019-11-15 20:54,YoungBoy Never Broke Again,Make No Sense,148629
2019-11-15 20:54,21 Savage,Immortal,693
2019-11-15 20:54,Rod Wave,Heart On Ice,128
2019-11-15 20:54,Young Thug,Hot (Remix) [feat. Gunna and Travis Scott],725
2019-11-15 20:54,DaBaby,TOES (feat. Lil Baby & Moneybagg Yo),778
2019-11-15 20:54,Lil Baby,Woah,9476
2019-11-15 20:57,Gucci Mane,Big Boy Diamonds (feat. Kodak Black & London on Da Track),151481
2019-11-15 21:01,Gucci Mane,Tootsies (feat. Lil Baby),0
2019-11-15 21:01,Stunna 4 Vegas,UP THE SMOKE (with Offset),188047
2019-11-15 21:01,Blac Youngsta,Goodbye (feat. Yo Gotti & Moneybagg Yo),19989
2019-11-15 21:01,Big K.R.I.T.,Ballad of the Bass (My Sub V),0
2019-11-15 21:01,Kodak Black,Zombie (feat. NLE Choppa & DB Omerta),693
2019-11-15 21:01,Quando Rondo,Double C's,0
2019-11-15 21:01,HoodRich Pablo Juan,Iced Up,0
2019-11-15 21:01,Fredo Bang,Slidin,309
2019-11-15 21:01,Juice WRLD,Bandit (with YoungBoy Never Broke Again),618
2019-11-15 21:01,Young Dolph,Tric Or Treat,10
